,Title,Product Url,Price,Brand,Rating,Units Sold,Product Description
104,Mise En Scene Hello Bubble Color Hair Dye Coloring x Black Pink 19 colors,https://shopee.sg/Mise-En-Scene-Hello-Bubble-Color-Hair-Dye-Coloring-x-Black-Pink-19-colors-i.418013117.8357761484?sp_atk=0db4f22a-4f23-450b-8966-addf2f3f0fdd&xptdk=0db4f22a-4f23-450b-8966-addf2f3f0fdd,$9.25 - $9.99,Mise-En-Scene,4.9,13.9k,"🇰🇷 100% genuine products imported from Amorepacific Corporation, South Korea
🤩 Their brands include Sulwhasoo, LANEIGE, Mamonde, Etude, innisfree and more!
⚡ Ready stock in Singapore for immediate shipping or store pick up
💪 Long product expiry date at over 15 months!

❗ Some colors need bleaching (use PRIMER) first to get good and bright results
You can check it from before after pictures
After using Primer, you can dyeing another hair colour

❓How to use: 
Mix Solution 1 and Solution 3 Secret Magic Ampoule into Solution 2 Bubble Foam Color Bottle.
Shake sideways 20 times.
Apply evenly to hair.
Wait 20-30 minutes.
Wash product out of hair.
Use Hair Perfect Serum to make your hair more glowing and healthy

❓Usage by hair length:
1. Short hair (bob) : use 2/3 bottle
2. Medium hair (shoulder length): use 1 full bottle
3. Long hair (chest length): use 1.5 - 2 full bottles

🌈19 colors:
1. Primer (Pre-treatment to tone up hair colour)
2.  7A Ash Taupe Gray (New) 
3.  5A Dark Ash (New) 
4. 4B Whale Deep Blue
5. 1B Mystic Black Turn (Special Edition: Cream)
6. 3NT Dark Choco
7. 4GN Mermaid Green 
8. 5BR Deep Bordeaux Rose
9. 6A Dusty Ash
10. 6N Choco Brown
11. 7K Ash Khaki Brown
12. 7MA Metallic Ash
13. 7P Sahara Rose Pink
14. 8MG Matt Gold
15. 8O Sunset Orange
16. 9B Twinkle Blue
17. 10G Vanilla Gold
18. 11RG Rose Gold
19. 11P Ballet Pink

#hellobubble #hairdye #selfdye"
105,[the SAEM] Cover Perfection Tip Concealer,https://shopee.sg/-the-SAEM-Cover-Perfection-Tip-Concealer-i.107921853.1790155545?sp_atk=2e190f40-d28e-4aa9-a449-95cb525ce31e&xptdk=2e190f40-d28e-4aa9-a449-95cb525ce31e,$3.55 ,the SAEM,4.9,30.3k,"-Feature 

Perfect fitting for long hours by long lasting polymer and natural coverage by soft focus powder, SPF28 PA++ uv protection.
Nourishing and brightening effect.

-Option
01.Clear Beige
1.5 Natural Beige
02.Rich Beige
0.5 Ice Beige
1.25 Light Beige
1.75 Middle Beige
Brightener
Contour Beige

-Volume
6.5g

-How To Use
Dot it where you want cover, then tap to evenly spread it all over the face."
106,Cotton Swabs Natural Birch Kapok Sanitary Napkins Flower Wood Sticks Beauty Cleaning Makeup Double-Headed,https://shopee.sg/Cotton-Swabs-Natural-Birch-Kapok-Sanitary-Napkins-Flower-Wood-Sticks-Beauty-Cleaning-Makeup-Double-Headed-i.173469020.11940386450?sp_atk=bc54c8e9-a9d9-4ce6-9fa4-d21be00a4133&xptdk=bc54c8e9-a9d9-4ce6-9fa4-d21be00a4133,$1.08 ,,5,2.1k,"[About The product]
Place of Origin: China
Item No.: 80 cotton swabs
Function: pre-makeup care
Packing quantity: 80 sticks
Fabric: cotton
Brand Type: Boutique Domestic
Packing: bag
Type: cotton swab

※ Sent from Zhejiang, China
※ It will be sent to the mainland customs warehouse within 48 hours after the order is placed.
※ Please pick up the parcel in time after it arrives at the business hall (the maximum period is within 7 days after the parcel arrives at the business hall). The pick - up period is subject to the received text message. Do not follow the completion time shown on the order page! 

[Purchase Instructions]"
107,Lao Beijing Herbal Foot Soak Spa Bath Salt Ginger Herbs - Massage Care - Leg Soaking Bucket Tub - Relaxing Sleep,https://shopee.sg/Lao-Beijing-Herbal-Foot-Soak-Spa-Bath-Salt-Ginger-Herbs-Massage-Care-Leg-Soaking-Bucket-Tub-Relaxing-Sleep-i.15618985.17441066434?sp_atk=a61cb592-dd5b-4319-a515-10eec12673c3&xptdk=a61cb592-dd5b-4319-a515-10eec12673c3,$0.11 ,,5,1.5k,"[ If there is a Minimum Order Quantity, feel free to mix and match the different options ]
[ If Seller Store Pickup option is chosen, please proceed to our warehouse for collection ]

【Herbal Foot Soak】

Per Qty Order is for 1 Packet
Minimum Order Qty is 30 Packets
Order in multiples of 30, 60, 90, 120, 150, 180

A foot soak is more than just relaxing with your feet in warm or hot water. It’s what you add to the water that makes a foot soak beneficial.

Foot soak has long been used as a method of health maintenance. Herbal foot soak improves blood circulation, eliminates coldness, and stimulates acupressure points and meridians found on the feet to better target certain body ailments.

A relaxing foot soak will enable you to have a good night's rest, relieve fatigue and soothes any aches and pains. 

Use 2 Packets each time at a water temperature of around 40 to 45 degrees celsius soaking for around 15mins to 20mins per session."
108,24Pcs Clear Nail Tape Double-side Adhesive Stickers Nail Art Tools,https://shopee.sg/24Pcs-Clear-Nail-Tape-Double-side-Adhesive-Stickers-Nail-Art-Tools-i.298605942.9971015995?sp_atk=a3fde827-24ee-45d6-8c41-bad95bb66969&xptdk=a3fde827-24ee-45d6-8c41-bad95bb66969,$0.19 ,,4.9,8.4k,"Feature:
100% brand new and high quality
Self-adhesive, this nail stickers is a convenient way to help decorate your nail
Suitable for professional use or home use
Especially for those who are allergic to nail glue or just want a temporary application

Type:Nail jelly double-sided adhesive tape
Color: Clear 
Size: 8.2 * 7 cm Approx.
Quantity: 24 Pcs / Sheet
  
Package Includes:
1 Sheet adhesive tape
 
How to Use: 
Step1 :Choose a sticker which fits the false nail tip
Step2: Take the sticker out and place it to the false nail tip
Step3: Press the sticker to ensure no bubble or gap between the sticker and the false nail tip
Step4: Remove the protection sheet from the sticker:
Step5:Put the false nail tip on your finger and press it for about 5 seconds

Notes:
Due to the light and screen setting difference, the item's color may be slightly different from the pictures.
Please allow slight dimension difference due to different manual measurement.

#nails
#nail tape
#Adhesive Sticker
#Adhesive tape
#Nail Adhesive Tab
#nail art
#nail tool
#nailtape
#AdhesiveSticker
#Adhesivetape
#NailAdhesiveTab
#nailart
#nailtool"
109,[MEDIHEAL] Ampoule & Esssential Mask EX 1ea,https://shopee.sg/-MEDIHEAL-Ampoule-Esssential-Mask-EX-1ea-i.288627930.7744406874?sp_atk=8308bb30-1ddf-4041-86a7-1b468f53866a&xptdk=8308bb30-1ddf-4041-86a7-1b468f53866a,$0.92 - $1.31,MEDIHEAL,5,24.3k,"<[MEDIHEAL] Ampoule Mask EX & Esssential Mask EX> 

<Feature>
Daily mask used every day according to skin troubles that change day by day.

<Option>
N.M.F Aquaring 1ea
P.D.F A.C Dressing 1ea
I.P.I Lightmax 1ea
Teatree Care Solution 1ea
Collagen Impact 1ea
Placenta Revital 1ea
Vita Lightbeam 1ea

<Volume>
24ml~27ml

<How To Use>
1. After cleansing, trim the skin with lotion, take out the mask sheet, and apply it in order of forehead> nose> forehead, based on both eyes.
2. Pull up the incision line on your ears and tighten the ball around the cheek.
3. Allow sufficient rest until the liquid is dry enough, then remove the mask. (Due to the nature of the mask sheet, once the liquid is sufficiently absorbed, you will feel a good fit due to the natural shrinkage of the sheet.)
4. Lightly tap the remaining liquid to absorb.

#MEDIHEAL #Ampoule #Mask #REX #Esssential #imbeautycosmetic#Wholesale #Korea #Cosmetic #Authentic"
110,(Wholesale@$2.5)🌸Cosrx🌸Acne Pimple/Clear Fit Master Patch,https://shopee.sg/(Wholesale-2.5)%F0%9F%8C%B8Cosrx%F0%9F%8C%B8Acne-Pimple-Clear-Fit-Master-Patch-i.63445331.1906940479?sp_atk=c6307618-f355-49f9-8c3d-71b129ed53da&xptdk=c6307618-f355-49f9-8c3d-71b129ed53da,$2.95 ,COSRX,5,14.2k,"1. COSRX Acne Pimple Master Patch (24 Patches)

Protects wounded or troubled area from getting worse and maintains humidity of skin to prevent further breakouts. Hydrocolloid type.

How to Use
Cleanse the area around problem spot.
Select a bigger size patch than the problem spot and attach the patch to the spot.

2. CosRX Clear Fit Master Patch (18 Patches)
Micro thin gradation type spot cover hydrocolloid patch that hides the spot naturally even when you wear makeup.Hydrocolloid protects wounds from dust and viruses in the air. Convenient use.

How to Use
Cleanse the area around acne blemishes, pimple and completely dry the area.
Attach the patch to the area.
* Best used after the last step of skin care and before make up



#acne #pimple"
111,Laiko Longjing Matcha Green Clay Mask Single Pack English Packaging Refreshing Moisturizing Moisturizing,https://shopee.sg/Laiko-Longjing-Matcha-Green-Clay-Mask-Single-Pack-English-Packaging-Refreshing-Moisturizing-Moisturizing-i.299069081.8156973913?sp_atk=d7061c3e-7579-41f5-a35b-233846df2d77&xptdk=d7061c3e-7579-41f5-a35b-233846df2d77,$1.07 ,,4.9,4.9k,"Description

100% brand new and high quality

Color: as shown

Features:

-It is made from the pure moisture in our freshly squeezed green tea

-Can immediately replenish skin moisture

-After deep cleansing of the pores, the skin feels soft, fresh and hydrated

-Anti-aging, brightening, moisturizing and nourishing

-Deep cleansing, removing dirt and shrinking pores

-Inhibit acne, adjust water and oil balance

how to use
-Apply the mask evenly after cleansing
-Leave it for 10-15 minutes, then rinse with water

The product contains: 1pcs facial mask"
112,Collagen Nourishing Lip Film Cute Lip Mask 8g Lips and Honey Moisturizing and Nourishing Lip Mask anti-cracking lip moisturizer student men and women to remove dead skin collagen lip film唇膜8g 防干裂淡化唇纹润唇膏学生男女去死皮骨胶原唇膜,https://shopee.sg/Collagen-Nourishing-Lip-Film-Cute-Lip-Mask-8g-Lips-and-Honey-Moisturizing-and-Nourishing-Lip-Mask-anti-cracking-lip-moisturizer-student-men-and-women-to-remove-dead-skin-collagen-lip-film%E5%94%87%E8%86%9C8g-%E9%98%B2%E5%B9%B2%E8%A3%82%E6%B7%A1%E5%8C%96%E5%94%87%E7%BA%B9%E6%B6%A6%E5%94%87%E8%86%8F%E5%AD%A6%E7%94%9F%E7%94%B7%E5%A5%B3%E5%8E%BB%E6%AD%BB%E7%9A%AE%E9%AA%A8%E8%83%B6%E5%8E%9F%E5%94%87%E8%86%9C-i.398162368.11601979770?sp_atk=b66898bd-b6ae-4522-aa00-10c9dda90d9b&xptdk=b66898bd-b6ae-4522-aa00-10c9dda90d9b,$0.30 ,,4.9,11.1k,"Collagen Nourishing Lip Film Cute Lip Mask
Lips and Honey Moisturizing and Nourishing Lip Mask
anti-cracking lip moisturizer student Lip remove dead skin collagen lip film
Pure Natural Repair
Formula, A stick to improve dry, rough, lip lines
唇情蜜语保湿滋润唇膜
功效：保湿修护，淡化唇纹，提亮唇色，清理死皮，夜间修护
主要成份：玫瑰花，皱波角叉菜，透明质酸，甘油，黄原胶等
规格：8g/片
保持期：3年
: "
113,"[COSRX OFFICIAL] [FREE GIFT] Low pH Good Morning Gel Cleanser 150ml, BHA 0.5%, Tea Tree Leaf Oil 0.5%, Daily Mild Cleanser for Sensitive Skin 20ml/50ml/150ml/mini duo kit",https://shopee.sg/-COSRX-OFFICIAL-FREE-GIFT-Low-pH-Good-Morning-Gel-Cleanser-150ml-BHA-0.5-Tea-Tree-Leaf-Oil-0.5-Daily-Mild-Cleanser-for-Sensitive-Skin-20ml-50ml-150ml-mini-duo-kit-i.116704504.1933124589?sp_atk=636ddb6a-0e37-4a98-9335-0cf5c8fc0939&xptdk=636ddb6a-0e37-4a98-9335-0cf5c8fc0939,$2.70 - $10.40,COSRX,5,12.3k,The products you ordered will be shipped directly from the COSRX headquarters of Korea.✈️
114,1pcs Hydrating Natural Collagen Acid Face Sleep Facial Sheet Mask whitening moisturizing facial mask,https://shopee.sg/1pcs-Hydrating-Natural-Collagen-Acid-Face-Sleep-Facial-Sheet-Mask-whitening-moisturizing-facial-mask-i.87514129.2977996003?sp_atk=f535bcb3-6dc9-4c01-8e42-38a1fd4c5bf6&xptdk=f535bcb3-6dc9-4c01-8e42-38a1fd4c5bf6,$0.25 ,,4.6,9.3k,"Place of Origin:Guangdong, China
Model Number:100pcs/box，this link is 0.4sgd/PCS , 2ml/PCS
Use:Face
Main Ingredient:Collagen, ALOE VERA, Vitamin C, Hyaluronic acid
Mask Form:Cream
Supply Type:OEM/ODM
Material:Cotton
Ingredient:Organic, Vitamin C, Hyaluronic acid, Herbal
Gender:Female
Feature:Moisturizer, Anti-wrinkle, Whitening, Firming, Nourishing, Lightening
Skin Type:Combination, Normal, Dry, Sensitive, OILY, All skin types
Specification:Skin Whitening Facial Mask"
115,[SISTERANN Official] Double Effect Waterproof Eye pencil (11 Colors),https://shopee.sg/-SISTERANN-Official-Double-Effect-Waterproof-Eye-pencil-(11-Colors)-i.310896029.6653732112?sp_atk=aa82731b-73b9-43e7-819b-2dca33ca28ef&xptdk=aa82731b-73b9-43e7-819b-2dca33ca28ef,$16.90 ,SISTER ANN,4.9,18.2k,"✔Check points!
* 2 in 1 / Eye shadow + Eyeliner 
* Waterproof, Sweat proof ,Oil Proof 
* A long lasting eye pencil
* Highly pigmented shades
* Instant color intensity
* A built-in mini sharpener 

You can apply this gel pencil eyeliner without irritating the skin and use it as a shadow thanks to its easy blending.
To give a long lasting clear and twinkling effect to your eyes.(retractable type pencil)🌞

<How to Use Eye pencil effectively>
1. Eye line: Draw it naturally along the eyelash line.
2. Shadow: After you color it with a pencil, use your finger or brush to naturally gradate it.

<How to Use Sharpener>
1. Put out the sharpener by opening the lid on the back of the pencil.
2. Put the lead on the sharp edge and gently cut it while turning it around. Be careful, it may break if you over-stress it or if the lead is pulled out long.
3. Wipe the contents of the sharpener with a eye makeup remover before hardening.

[11 COLORS]

01_MIDNIGHT BLACK
02_CHIC NAVY
03_CINNAMON MOCHA
04_GLAM LATTE
05_CHAMPAGNE GOLD
06_BABY PEACH
07_MATTE BLACK
08_MATTE BROWN
09_CHOCO BROWN
10_DARK ROSE
11_CORAL BRICK

#EYELINER #EYESHADOW #WATERPROOF #OILPROOF #HIGHLY PIGMENTED #BUILT-IN SHARPENER
#MAKEUP #KOREA #KBEAUTY #KOREABEAUTY #NUMBER1 #SISTERANN"
116,[SG] MOOYAM Sheet Mask Fruit Extract/Plant Extract/24k gold Facial Mask Moisturizer/Hydrating Masks,https://shopee.sg/-SG-MOOYAM-Sheet-Mask-Fruit-Extract-Plant-Extract-24k-gold-Facial-Mask-Moisturizer-Hydrating-Masks-i.440277786.9480718389?sp_atk=1162dee6-4e54-4b39-b531-e67cbc6883de&xptdk=1162dee6-4e54-4b39-b531-e67cbc6883de,$0.31 - $0.66,MOOYAM,4.9,19.7k,"✔️ HSA NOTIFIED PRODUCT ✔️


Minimum 10pcs for J&T delivery.

MADE WITH NATURAL INGREDIENTS - Our hydrating face masks are formulated to soothe and nourish your skin. They contain honey, pomegranate, and orange extracts - great for your facial care needs.

ADDRESSES COMMON SKIN PROBLEMS - Each skin brightening and hydrating face mask moisturizes dull and dry skin. It helps you eliminate blemishes, wrinkles, and dark spots, too. Achieve that even skin tone in no time!

OPTIMAL RESULTS AFTER EACH USE - Every sheet mask promotes clear, smooth, and healthy skin. Notice the difference with constant use. Keep your skin hydrated. You’ll surely love your renewed, youthful look!

A VARIETY OF CHOICES - This set of face masks includes acne mask,honey face mask,24k gold mask . Plus pomegranate, orange etc. All for your different face care needs.

Minimum 10pcs for J&T delivery."
117,[Etude House] Drawing Eye Brow 0.25g NEW,https://shopee.sg/-Etude-House-Drawing-Eye-Brow-0.25g-NEW-i.107921853.1803323223?sp_atk=ded13065-2b3d-4a19-952e-f82102124de8&xptdk=ded13065-2b3d-4a19-952e-f82102124de8,$2.39 ,Etude House,5,20k,"-Feature 

This is a pencil type eyebrow that fills in between brow hair

-Option
*Old Version
#01 dark brown *old ver
#02 gray brown *old ver 
#03 Brown *old ver 
#04 dark gray *old ver 
#05 Gray *old ver 
#06 Black *old ver 
#07 bright brown *old ver

*Renewal Version
#01 dark brown *Renewal Ver
#02 gray brown *Renewal Ver
#03 Brown *Renewal Ver
#04 dark gray *Renewal Ver
#05 Gray *Renewal Ver
#06 Ash brown *Renewal Ver
#07 light brown *Renewal Ver

-Volume
0.25g

-How To Use
1. Fill in between hairs with wider surface
2. Draw brow line and delicate edges with slimmer surface."
118,COSRX Acne Pimple Master Patch / Clear Fit Master Patch / AC Collection Patch,https://shopee.sg/COSRX-Acne-Pimple-Master-Patch-Clear-Fit-Master-Patch-AC-Collection-Patch-i.224831920.5219444924?sp_atk=8edf3d01-e70d-42fc-8b27-3b28ec1030fc&xptdk=8edf3d01-e70d-42fc-8b27-3b28ec1030fc,$2.54 - $16.20,COSRX,5,71.6k,"Acne Pimple Master Patch 24 Patches

Description

1. Hydrocolloid protects wounds from dust and viruses in the air. 2. Emergency & Versatile & Concentrated care with various sizes – 7mm, 10mm, 12mm. 3. Convenient use. 4. Low irritation. 5. Clear – It is fine to put on makeup when you go out.
Suggest Use
1. Cleanse the area around acne blemishes, pimple and completely dry the area. 2. Select a patch of a bigger size of acne blemishes, pimple and attach the patch to the area. 3. Do not change the patches until the size of the acne blemishes, pimple gets reduced, so that the patch can absorb the impurities sufficiently. 
CAUTION 
For external use only. Avoid contact with eyes, Discontinue use if signs of irritation or rashes appear. Keep out of reach of children.

Clear Fit Master Patch 18 Patches

Description

Ultra-thin hydrocolloid patch covering in gradient form
*Tip
After cleansing the Skincare step If you stick to the area of the skin that you want to conceal, the adhesion will be even higher.

* Differences between the Acne Pimple Master Patch and the Clear Pit Master Patch
- The Acne Pimple Master Patch is made up of various sizes, It can be used on various size wound areas and is excellent for absorbing scars.
- It is a thin patch that covers the skin in the form of gradient as well as absorbing the wound.
- When applying patches and makeup, patches are not visible.

AC Collection Acne Patch 26 Patches

The AC Collection Acne Patch is an oval-shaped, highly adhesive acne patch suitable for covering several adjacent acne spots at once. These hydrocolloid patches infused with Centella Asiatica soothe and calm inflammation in acne, reduce chances of scarring and fight pimples before they fully form. Coming in three different sizes, these patches are perfect for use on face acne or even acne on the body. The innovative design of the patches ensures strong adhesion, and because of the thinner border, the patches better adhere to the curves of the face. 

Suggested Use
1. Remove the patches from the film and attach them to the fully dried lesion.
2. Replace the patches as they become white due to the preservation of exudates.
#cosrx #skincare #makeup #beauty #korean #toner #cleanse #treatment #facial #mask #pimple #patch #acne"
